gene_callers_id	contig
13471	qb307082014_I_scaffold_21
13472	qb307082014_I_scaffold_21
13473	qb307082014_I_scaffold_21
13474	qb307082014_I_scaffold_21
13475	qb307082014_I_scaffold_21
13476	qb307082014_I_scaffold_21
13477	qb307082014_I_scaffold_21
13478	qb307082014_I_scaffold_21
13479	qb307082014_I_scaffold_21
13480	qb307082014_I_scaffold_21
13481	qb307082014_I_scaffold_21
13482	qb307082014_I_scaffold_21
13483	qb307082014_I_scaffold_21
13484	qb307082014_I_scaffold_21
13485	qb307082014_I_scaffold_21
13486	qb307082014_I_scaffold_21
13487	qb307082014_I_scaffold_21
13488	qb307082014_I_scaffold_21
13489	qb307082014_I_scaffold_21
13490	qb307082014_I_scaffold_21
13491	qb307082014_I_scaffold_21
13492	qb307082014_I_scaffold_21
13493	qb307082014_I_scaffold_21
13494	qb307082014_I_scaffold_21
13495	qb307082014_I_scaffold_21
13496	qb307082014_I_scaffold_21
13497	qb307082014_I_scaffold_21
13498	qb307082014_I_scaffold_21
13499	qb307082014_I_scaffold_21
13500	qb307082014_I_scaffold_21
13501	qb307082014_I_scaffold_21
13502	qb307082014_I_scaffold_21
13503	qb307082014_I_scaffold_21
13504	qb307082014_I_scaffold_21
13505	qb307082014_I_scaffold_21
13506	qb307082014_I_scaffold_21
13507	qb307082014_I_scaffold_21
13508	qb307082014_I_scaffold_21
13509	qb307082014_I_scaffold_21
13510	qb307082014_I_scaffold_21
13511	qb307082014_I_scaffold_21
13512	qb307082014_I_scaffold_21
13513	qb307082014_I_scaffold_21
13514	qb307082014_I_scaffold_21
13515	qb307082014_I_scaffold_21
13516	qb307082014_I_scaffold_21
13517	qb307082014_I_scaffold_21
13518	qb307082014_I_scaffold_21
13519	qb307082014_I_scaffold_21
13520	qb307082014_I_scaffold_21
13521	qb307082014_I_scaffold_21
13522	qb307082014_I_scaffold_21
13523	qb307082014_I_scaffold_21
13524	qb307082014_I_scaffold_21
13525	qb307082014_I_scaffold_21
13526	qb307082014_I_scaffold_21
13527	qb307082014_I_scaffold_21
13528	qb307082014_I_scaffold_21
13529	qb307082014_I_scaffold_21
13530	qb307082014_I_scaffold_21
13531	qb307082014_I_scaffold_21
13532	qb307082014_I_scaffold_21
13533	qb307082014_I_scaffold_21
13534	qb307082014_I_scaffold_21
13535	qb307082014_I_scaffold_21
13536	qb307082014_I_scaffold_21
13537	qb307082014_I_scaffold_21
13538	qb307082014_I_scaffold_21
13539	qb307082014_I_scaffold_21
13540	qb307082014_I_scaffold_21
13541	qb307082014_I_scaffold_21
13542	qb307082014_I_scaffold_21
13543	qb307082014_I_scaffold_21
13544	qb307082014_I_scaffold_21
13545	qb307082014_I_scaffold_283
13546	qb307082014_I_scaffold_283
13547	qb307082014_I_scaffold_283
13548	qb307082014_I_scaffold_283
13549	qb307082014_I_scaffold_283
13550	qb307082014_I_scaffold_283
13551	qb307082014_I_scaffold_357
13552	qb307082014_I_scaffold_357
13553	qb307082014_I_scaffold_357
13554	qb307082014_I_scaffold_357
13555	qb307082014_I_scaffold_357
13556	qb307082014_I_scaffold_357
13557	qb307082014_I_scaffold_357
13558	qb307082014_I_scaffold_42
13559	qb307082014_I_scaffold_42
13560	qb307082014_I_scaffold_42
13561	qb307082014_I_scaffold_42
13562	qb307082014_I_scaffold_42
13563	qb307082014_I_scaffold_42
13564	qb307082014_I_scaffold_42
13565	qb307082014_I_scaffold_42
13566	qb307082014_I_scaffold_42
13567	qb307082014_I_scaffold_42
13568	qb307082014_I_scaffold_42
13569	qb307082014_I_scaffold_42
13570	qb307082014_I_scaffold_42
13571	qb307082014_I_scaffold_42
13572	qb307082014_I_scaffold_42
13573	qb307082014_I_scaffold_42
13574	qb307082014_I_scaffold_42
13575	qb307082014_I_scaffold_42
13576	qb307082014_I_scaffold_42
13577	qb307082014_I_scaffold_42
13578	qb307082014_I_scaffold_42
13579	qb307082014_I_scaffold_42
13580	qb307082014_I_scaffold_42
13581	qb307082014_I_scaffold_42
13582	qb307082014_I_scaffold_42
13583	qb307082014_I_scaffold_42
13584	qb307082014_I_scaffold_42
13585	qb307082014_I_scaffold_42
13586	qb307082014_I_scaffold_42
13587	qb307082014_I_scaffold_42
13588	qb307082014_I_scaffold_42
13589	qb307082014_I_scaffold_42
13590	qb307082014_I_scaffold_42
13591	qb307082014_I_scaffold_42
13592	qb307082014_I_scaffold_42
13593	qb307082014_I_scaffold_42
13594	qb307082014_I_scaffold_42
13595	qb307082014_I_scaffold_42
13596	qb307082014_I_scaffold_42
13597	qb307082014_I_scaffold_42
13598	qb307082014_I_scaffold_42
13599	qb307082014_I_scaffold_42
13600	qb307082014_I_scaffold_42
13601	qb307082014_I_scaffold_42
13602	qb307082014_I_scaffold_42
13603	qb307082014_I_scaffold_42
13604	qb307082014_I_scaffold_42
13605	qb307082014_I_scaffold_42
13606	qb307082014_I_scaffold_42
13607	qb307082014_I_scaffold_42
13608	qb307082014_I_scaffold_42
13609	qb307082014_I_scaffold_42
13610	qb307082014_I_scaffold_42
13611	qb307082014_I_scaffold_42
13612	qb307082014_I_scaffold_42
13613	qb307082014_I_scaffold_42
13614	qb307082014_I_scaffold_42
13615	qb307082014_I_scaffold_42
13616	qb307082014_I_scaffold_42
13617	qb307082014_I_scaffold_42
13618	qb307082014_I_scaffold_42
13619	qb307082014_I_scaffold_42
13620	qb307082014_I_scaffold_42
13621	qb307082014_I_scaffold_42
13622	qb307082014_I_scaffold_42
13623	qb307082014_I_scaffold_42
13624	qb307082014_I_scaffold_42
13625	qb307082014_I_scaffold_42
13626	qb307082014_I_scaffold_42
13627	qb307082014_I_scaffold_42
13628	qb307082014_I_scaffold_42
13629	qb307082014_I_scaffold_42
13630	qb307082014_I_scaffold_42
13631	qb307082014_I_scaffold_42
13632	qb307082014_I_scaffold_42
13633	qb307082014_I_scaffold_42
13634	qb307082014_I_scaffold_42
13635	qb307082014_I_scaffold_42
13636	qb307082014_I_scaffold_540
13637	qb307082014_I_scaffold_540
13638	qb307082014_I_scaffold_540
13639	qb307082014_I_scaffold_540
13640	qb307082014_I_scaffold_540
13641	qb307082014_I_scaffold_540
13642	qb307082014_I_scaffold_540
13643	qb307082014_I_scaffold_540
13644	qb307082014_I_scaffold_540
13645	qb307082014_I_scaffold_540
13646	qb307082014_I_scaffold_540
13647	qb307082014_I_scaffold_540
13648	qb307082014_I_scaffold_674
13649	qb307082014_I_scaffold_674
13650	qb307082014_I_scaffold_674
13651	qb307082014_I_scaffold_779
13652	qb307082014_I_scaffold_779
13653	qb307082014_I_scaffold_779
13654	qb307082014_I_scaffold_779
13655	qb307082014_I_scaffold_779
13656	qb307082014_I_scaffold_872
13657	qb307082014_I_scaffold_872
13658	qb307082014_I_scaffold_872
13659	qb307082014_I_scaffold_106
13660	qb307082014_I_scaffold_106
13661	qb307082014_I_scaffold_106
13662	qb307082014_I_scaffold_106
13663	qb307082014_I_scaffold_106
13664	qb307082014_I_scaffold_106
13665	qb307082014_I_scaffold_106
13666	qb307082014_I_scaffold_106
13667	qb307082014_I_scaffold_106
13668	qb307082014_I_scaffold_106
13669	qb307082014_I_scaffold_106
13670	qb307082014_I_scaffold_106
13671	qb307082014_I_scaffold_106
13672	qb307082014_I_scaffold_106
13673	qb307082014_I_scaffold_106
13674	qb307082014_I_scaffold_106
13675	qb307082014_I_scaffold_106
13676	qb307082014_I_scaffold_106
13677	qb307082014_I_scaffold_106
13678	qb307082014_I_scaffold_12
13679	qb307082014_I_scaffold_12
13680	qb307082014_I_scaffold_12
13681	qb307082014_I_scaffold_12
13682	qb307082014_I_scaffold_12
13683	qb307082014_I_scaffold_12
13684	qb307082014_I_scaffold_12
13685	qb307082014_I_scaffold_12
13686	qb307082014_I_scaffold_12
13687	qb307082014_I_scaffold_12
13688	qb307082014_I_scaffold_12
13689	qb307082014_I_scaffold_12
13690	qb307082014_I_scaffold_12
13691	qb307082014_I_scaffold_12
13692	qb307082014_I_scaffold_12
13693	qb307082014_I_scaffold_12
13694	qb307082014_I_scaffold_12
13695	qb307082014_I_scaffold_12
13696	qb307082014_I_scaffold_12
13697	qb307082014_I_scaffold_12
13698	qb307082014_I_scaffold_12
13699	qb307082014_I_scaffold_12
13700	qb307082014_I_scaffold_12
13701	qb307082014_I_scaffold_12
13702	qb307082014_I_scaffold_12
13703	qb307082014_I_scaffold_12
13704	qb307082014_I_scaffold_12
13705	qb307082014_I_scaffold_12
13706	qb307082014_I_scaffold_12
13707	qb307082014_I_scaffold_12
13708	qb307082014_I_scaffold_12
13709	qb307082014_I_scaffold_12
13710	qb307082014_I_scaffold_12
13711	qb307082014_I_scaffold_12
13712	qb307082014_I_scaffold_12
13713	qb307082014_I_scaffold_12
13714	qb307082014_I_scaffold_12
13715	qb307082014_I_scaffold_12
13716	qb307082014_I_scaffold_12
13717	qb307082014_I_scaffold_12
13718	qb307082014_I_scaffold_12
13719	qb307082014_I_scaffold_12
13720	qb307082014_I_scaffold_12
13721	qb307082014_I_scaffold_12
13722	qb307082014_I_scaffold_12
13723	qb307082014_I_scaffold_12
13724	qb307082014_I_scaffold_12
13725	qb307082014_I_scaffold_12
13726	qb307082014_I_scaffold_12
13727	qb307082014_I_scaffold_12
13728	qb307082014_I_scaffold_12
13729	qb307082014_I_scaffold_12
13730	qb307082014_I_scaffold_12
13731	qb307082014_I_scaffold_12
13732	qb307082014_I_scaffold_12
13733	qb307082014_I_scaffold_12
13734	qb307082014_I_scaffold_12
13735	qb307082014_I_scaffold_12
13736	qb307082014_I_scaffold_12
13737	qb307082014_I_scaffold_12
13738	qb307082014_I_scaffold_12
13739	qb307082014_I_scaffold_12
13740	qb307082014_I_scaffold_12
13741	qb307082014_I_scaffold_12
13742	qb307082014_I_scaffold_12
13743	qb307082014_I_scaffold_12
13744	qb307082014_I_scaffold_12
13745	qb307082014_I_scaffold_12
13746	qb307082014_I_scaffold_12
13747	qb307082014_I_scaffold_12
13748	qb307082014_I_scaffold_12
13749	qb307082014_I_scaffold_12
13750	qb307082014_I_scaffold_12
13751	qb307082014_I_scaffold_12
13752	qb307082014_I_scaffold_12
13753	qb307082014_I_scaffold_12
13754	qb307082014_I_scaffold_12
13755	qb307082014_I_scaffold_12
13756	qb307082014_I_scaffold_12
13757	qb307082014_I_scaffold_12
13758	qb307082014_I_scaffold_12
13759	qb307082014_I_scaffold_12
13760	qb307082014_I_scaffold_12
13761	qb307082014_I_scaffold_12
13762	qb307082014_I_scaffold_12
13763	qb307082014_I_scaffold_12
13764	qb307082014_I_scaffold_12
13765	qb307082014_I_scaffold_12
13766	qb307082014_I_scaffold_12
13767	qb307082014_I_scaffold_12
13768	qb307082014_I_scaffold_12
13769	qb307082014_I_scaffold_12
13770	qb307082014_I_scaffold_12
13771	qb307082014_I_scaffold_12
13772	qb307082014_I_scaffold_12
13773	qb307082014_I_scaffold_12
13774	qb307082014_I_scaffold_12
13775	qb307082014_I_scaffold_12
13776	qb307082014_I_scaffold_12
13777	qb307082014_I_scaffold_12
13778	qb307082014_I_scaffold_12
13779	qb307082014_I_scaffold_12
13780	qb307082014_I_scaffold_12
13781	qb307082014_I_scaffold_12
13782	qb307082014_I_scaffold_12
13783	qb307082014_I_scaffold_12
13784	qb307082014_I_scaffold_12
13785	qb307082014_I_scaffold_12
13786	qb307082014_I_scaffold_12
13787	qb307082014_I_scaffold_12
13788	qb307082014_I_scaffold_12
13789	qb307082014_I_scaffold_12
13790	qb307082014_I_scaffold_12
13791	qb307082014_I_scaffold_12
13792	qb307082014_I_scaffold_12
13793	qb307082014_I_scaffold_12
13794	qb307082014_I_scaffold_12
13795	qb307082014_I_scaffold_12
13796	qb307082014_I_scaffold_12
13797	qb307082014_I_scaffold_12
13798	qb307082014_I_scaffold_12
13799	qb307082014_I_scaffold_12
13800	qb307082014_I_scaffold_12
13801	qb307082014_I_scaffold_12
13802	qb307082014_I_scaffold_12
13803	qb307082014_I_scaffold_12
13804	qb307082014_I_scaffold_12
13805	qb307082014_I_scaffold_12
13806	qb307082014_I_scaffold_12
13807	qb307082014_I_scaffold_12
13808	qb307082014_I_scaffold_12
13809	qb307082014_I_scaffold_12
13810	qb307082014_I_scaffold_12
13811	qb307082014_I_scaffold_12
13812	qb307082014_I_scaffold_12
13813	qb307082014_I_scaffold_12
13814	qb307082014_I_scaffold_12
13815	qb307082014_I_scaffold_12
13816	qb307082014_I_scaffold_12
13817	qb307082014_I_scaffold_12
13818	qb307082014_I_scaffold_12
13819	qb307082014_I_scaffold_12
13820	qb307082014_I_scaffold_12
13821	qb307082014_I_scaffold_12
13822	qb307082014_I_scaffold_12
13823	qb307082014_I_scaffold_12
13824	qb307082014_I_scaffold_12
13825	qb307082014_I_scaffold_12
13826	qb307082014_I_scaffold_12
13827	qb307082014_I_scaffold_12
13828	qb307082014_I_scaffold_12
13829	qb307082014_I_scaffold_12
13830	qb307082014_I_scaffold_12
13831	qb307082014_I_scaffold_12
13832	qb307082014_I_scaffold_12
13833	qb307082014_I_scaffold_12
13834	qb307082014_I_scaffold_12
13835	qb307082014_I_scaffold_12
13836	qb307082014_I_scaffold_12
13837	qb307082014_I_scaffold_12
13838	qb307082014_I_scaffold_12
13839	qb307082014_I_scaffold_12
13840	qb307082014_I_scaffold_12
13841	qb307082014_I_scaffold_12
13842	qb307082014_I_scaffold_12
13843	qb307082014_I_scaffold_12
13844	qb307082014_I_scaffold_12
13845	qb307082014_I_scaffold_12
13846	qb307082014_I_scaffold_12
13847	qb307082014_I_scaffold_12
13848	qb307082014_I_scaffold_12
13849	qb307082014_I_scaffold_12
13850	qb307082014_I_scaffold_12
13851	qb307082014_I_scaffold_12
13852	qb307082014_I_scaffold_12
13853	qb307082014_I_scaffold_12
13854	qb307082014_I_scaffold_12
13855	qb307082014_I_scaffold_12
13856	qb307082014_I_scaffold_12
13857	qb307082014_I_scaffold_12
13858	qb307082014_I_scaffold_12
13859	qb307082014_I_scaffold_12
13860	qb307082014_I_scaffold_12
13861	qb307082014_I_scaffold_12
13862	qb307082014_I_scaffold_12
13863	qb307082014_I_scaffold_12
13864	qb307082014_I_scaffold_12
13865	qb307082014_I_scaffold_12
13866	qb307082014_I_scaffold_12
13867	qb307082014_I_scaffold_12
13868	qb307082014_I_scaffold_12
13869	qb307082014_I_scaffold_12
13870	qb307082014_I_scaffold_12
13871	qb307082014_I_scaffold_12
13872	qb307082014_I_scaffold_12
13873	qb307082014_I_scaffold_12
13874	qb307082014_I_scaffold_12
13875	qb307082014_I_scaffold_12
13876	qb307082014_I_scaffold_12
13877	qb307082014_I_scaffold_12
13878	qb307082014_I_scaffold_12
13879	qb307082014_I_scaffold_12
13880	qb307082014_I_scaffold_12
13881	qb307082014_I_scaffold_12
13882	qb307082014_I_scaffold_12
13883	qb307082014_I_scaffold_12
13884	qb307082014_I_scaffold_12
13885	qb307082014_I_scaffold_12
13886	qb307082014_I_scaffold_12
13887	qb307082014_I_scaffold_12
13888	qb307082014_I_scaffold_12
13889	qb307082014_I_scaffold_12
13890	qb307082014_I_scaffold_12
13891	qb307082014_I_scaffold_12
13892	qb307082014_I_scaffold_12
13893	qb307082014_I_scaffold_12
13894	qb307082014_I_scaffold_12
13895	qb307082014_I_scaffold_12
13896	qb307082014_I_scaffold_12
13897	qb307082014_I_scaffold_12
13898	qb307082014_I_scaffold_12
13899	qb307082014_I_scaffold_12
13900	qb307082014_I_scaffold_12
13901	qb307082014_I_scaffold_12
13902	qb307082014_I_scaffold_12
13903	qb307082014_I_scaffold_12
13904	qb307082014_I_scaffold_12
13905	qb307082014_I_scaffold_12
13906	qb307082014_I_scaffold_163
13907	qb307082014_I_scaffold_163
13908	qb307082014_I_scaffold_163
13909	qb307082014_I_scaffold_163
13910	qb307082014_I_scaffold_163
13911	qb307082014_I_scaffold_163
13912	qb307082014_I_scaffold_163
13913	qb307082014_I_scaffold_163
13914	qb307082014_I_scaffold_163
13915	qb307082014_I_scaffold_163
13916	qb307082014_I_scaffold_163
13917	qb307082014_I_scaffold_163
13918	qb307082014_I_scaffold_163
13919	qb307082014_I_scaffold_163
13920	qb307082014_I_scaffold_238
13921	qb307082014_I_scaffold_238
13922	qb307082014_I_scaffold_238
13923	qb307082014_I_scaffold_238
13924	qb307082014_I_scaffold_238
13925	qb307082014_I_scaffold_238
13926	qb307082014_I_scaffold_238
13927	qb307082014_I_scaffold_238
13928	qb307082014_I_scaffold_238
13929	qb307082014_I_scaffold_238
13930	qb307082014_I_scaffold_238
13931	qb307082014_I_scaffold_419
13932	qb307082014_I_scaffold_419
13933	qb307082014_I_scaffold_419
13934	qb307082014_I_scaffold_419
13935	qb307082014_I_scaffold_419
13936	qb307082014_I_scaffold_419
13937	qb307082014_I_scaffold_419
13938	qb307082014_I_scaffold_419
13939	qb307082014_I_scaffold_419
13940	qb307082014_I_scaffold_419
13941	qb307082014_I_scaffold_419
13942	qb307082014_I_scaffold_419
13943	qb307082014_I_scaffold_419
13944	qb307082014_I_scaffold_537
13945	qb307082014_I_scaffold_537
13946	qb307082014_I_scaffold_537
13947	qb307082014_I_scaffold_537
13948	qb307082014_I_scaffold_537
13949	qb307082014_I_scaffold_685
13950	qb307082014_I_scaffold_685
13951	qb307082014_I_scaffold_685
13952	qb307082014_I_scaffold_685
13953	qb307082014_I_scaffold_90
13954	qb307082014_I_scaffold_90
13955	qb307082014_I_scaffold_90
13956	qb307082014_I_scaffold_90
13957	qb307082014_I_scaffold_90
13958	qb307082014_I_scaffold_90
13959	qb307082014_I_scaffold_90
13960	qb307082014_I_scaffold_90
13961	qb307082014_I_scaffold_90
13962	qb307082014_I_scaffold_90
13963	qb307082014_I_scaffold_90
13964	qb307082014_I_scaffold_90
13965	qb307082014_I_scaffold_90
13966	qb307082014_I_scaffold_90
13967	qb307082014_I_scaffold_90
13968	qb307082014_I_scaffold_90
13969	qb307082014_I_scaffold_90
13970	qb307082014_I_scaffold_90
13971	qb307082014_I_scaffold_90
13972	qb307082014_I_scaffold_90
13973	qb307082014_I_scaffold_90
13974	qb307082014_I_scaffold_90
13975	qb307082014_I_scaffold_90
13976	qb307082014_I_scaffold_90
13977	qb307082014_I_scaffold_90
13978	qb307082014_I_scaffold_90
13979	qb307082014_I_scaffold_90
13980	qb307082014_I_scaffold_90
13981	qb307082014_I_scaffold_90
13982	qb307082014_I_scaffold_1004
13983	qb307082014_I_scaffold_1004
13984	qb307082014_I_scaffold_1020
13985	qb307082014_I_scaffold_1020
13986	qb307082014_I_scaffold_1033
13987	qb307082014_I_scaffold_1033
13988	qb307082014_I_scaffold_1033
13989	qb307082014_I_scaffold_1045
13990	qb307082014_I_scaffold_1045
13991	qb307082014_I_scaffold_1064
13992	qb307082014_I_scaffold_1064
13993	qb307082014_I_scaffold_1064
13994	qb307082014_I_scaffold_108
13995	qb307082014_I_scaffold_108
13996	qb307082014_I_scaffold_108
13997	qb307082014_I_scaffold_108
13998	qb307082014_I_scaffold_108
13999	qb307082014_I_scaffold_108
14000	qb307082014_I_scaffold_108
14001	qb307082014_I_scaffold_108
14002	qb307082014_I_scaffold_108
14003	qb307082014_I_scaffold_108
14004	qb307082014_I_scaffold_108
14005	qb307082014_I_scaffold_108
14006	qb307082014_I_scaffold_108
14007	qb307082014_I_scaffold_108
14008	qb307082014_I_scaffold_108
14009	qb307082014_I_scaffold_108
14010	qb307082014_I_scaffold_108
14011	qb307082014_I_scaffold_108
14012	qb307082014_I_scaffold_1091
14013	qb307082014_I_scaffold_1111
14014	qb307082014_I_scaffold_1111
14015	qb307082014_I_scaffold_1135
14016	qb307082014_I_scaffold_1152
14017	qb307082014_I_scaffold_1152
14018	qb307082014_I_scaffold_1169
14019	qb307082014_I_scaffold_1169
14020	qb307082014_I_scaffold_1169
14021	qb307082014_I_scaffold_1185
14022	qb307082014_I_scaffold_1185
14023	qb307082014_I_scaffold_1206
14024	qb307082014_I_scaffold_1206
14025	qb307082014_I_scaffold_123
14026	qb307082014_I_scaffold_123
14027	qb307082014_I_scaffold_123
14028	qb307082014_I_scaffold_123
14029	qb307082014_I_scaffold_123
14030	qb307082014_I_scaffold_123
14031	qb307082014_I_scaffold_123
14032	qb307082014_I_scaffold_123
14033	qb307082014_I_scaffold_123
14034	qb307082014_I_scaffold_123
14035	qb307082014_I_scaffold_123
14036	qb307082014_I_scaffold_123
14037	qb307082014_I_scaffold_123
14038	qb307082014_I_scaffold_123
14039	qb307082014_I_scaffold_123
14040	qb307082014_I_scaffold_123
14041	qb307082014_I_scaffold_123
14042	qb307082014_I_scaffold_123
14043	qb307082014_I_scaffold_1248
14044	qb307082014_I_scaffold_1248
14045	qb307082014_I_scaffold_1266
14046	qb307082014_I_scaffold_1290
14047	qb307082014_I_scaffold_1312
14048	qb307082014_I_scaffold_1312
14049	qb307082014_I_scaffold_160
14050	qb307082014_I_scaffold_160
14051	qb307082014_I_scaffold_160
14052	qb307082014_I_scaffold_160
14053	qb307082014_I_scaffold_160
14054	qb307082014_I_scaffold_160
14055	qb307082014_I_scaffold_160
14056	qb307082014_I_scaffold_160
14057	qb307082014_I_scaffold_160
14058	qb307082014_I_scaffold_160
14059	qb307082014_I_scaffold_160
14060	qb307082014_I_scaffold_160
14061	qb307082014_I_scaffold_160
14062	qb307082014_I_scaffold_160
14063	qb307082014_I_scaffold_183
14064	qb307082014_I_scaffold_183
14065	qb307082014_I_scaffold_183
14066	qb307082014_I_scaffold_183
14067	qb307082014_I_scaffold_183
14068	qb307082014_I_scaffold_183
14069	qb307082014_I_scaffold_183
14070	qb307082014_I_scaffold_183
14071	qb307082014_I_scaffold_183
14072	qb307082014_I_scaffold_183
14073	qb307082014_I_scaffold_183
14074	qb307082014_I_scaffold_183
14075	qb307082014_I_scaffold_183
14076	qb307082014_I_scaffold_183
14077	qb307082014_I_scaffold_200
14078	qb307082014_I_scaffold_200
14079	qb307082014_I_scaffold_200
14080	qb307082014_I_scaffold_200
14081	qb307082014_I_scaffold_200
14082	qb307082014_I_scaffold_200
14083	qb307082014_I_scaffold_200
14084	qb307082014_I_scaffold_200
14085	qb307082014_I_scaffold_200
14086	qb307082014_I_scaffold_200
14087	qb307082014_I_scaffold_200
14088	qb307082014_I_scaffold_200
14089	qb307082014_I_scaffold_200
14090	qb307082014_I_scaffold_218
14091	qb307082014_I_scaffold_218
14092	qb307082014_I_scaffold_218
14093	qb307082014_I_scaffold_218
14094	qb307082014_I_scaffold_218
14095	qb307082014_I_scaffold_218
14096	qb307082014_I_scaffold_218
14097	qb307082014_I_scaffold_218
14098	qb307082014_I_scaffold_218
14099	qb307082014_I_scaffold_218
14100	qb307082014_I_scaffold_218
14101	qb307082014_I_scaffold_218
14102	qb307082014_I_scaffold_218
14103	qb307082014_I_scaffold_218
14104	qb307082014_I_scaffold_232
14105	qb307082014_I_scaffold_232
14106	qb307082014_I_scaffold_232
14107	qb307082014_I_scaffold_232
14108	qb307082014_I_scaffold_232
14109	qb307082014_I_scaffold_232
14110	qb307082014_I_scaffold_252
14111	qb307082014_I_scaffold_252
14112	qb307082014_I_scaffold_252
14113	qb307082014_I_scaffold_252
14114	qb307082014_I_scaffold_252
14115	qb307082014_I_scaffold_252
14116	qb307082014_I_scaffold_252
14117	qb307082014_I_scaffold_266
14118	qb307082014_I_scaffold_266
14119	qb307082014_I_scaffold_266
14120	qb307082014_I_scaffold_266
14121	qb307082014_I_scaffold_266
14122	qb307082014_I_scaffold_266
14123	qb307082014_I_scaffold_266
14124	qb307082014_I_scaffold_266
14125	qb307082014_I_scaffold_266
14126	qb307082014_I_scaffold_280
14127	qb307082014_I_scaffold_280
14128	qb307082014_I_scaffold_280
14129	qb307082014_I_scaffold_280
14130	qb307082014_I_scaffold_280
14131	qb307082014_I_scaffold_280
14132	qb307082014_I_scaffold_280
14133	qb307082014_I_scaffold_280
14134	qb307082014_I_scaffold_295
14135	qb307082014_I_scaffold_295
14136	qb307082014_I_scaffold_295
14137	qb307082014_I_scaffold_295
14138	qb307082014_I_scaffold_295
14139	qb307082014_I_scaffold_295
14140	qb307082014_I_scaffold_295
14141	qb307082014_I_scaffold_295
14142	qb307082014_I_scaffold_310
14143	qb307082014_I_scaffold_310
14144	qb307082014_I_scaffold_310
14145	qb307082014_I_scaffold_310
14146	qb307082014_I_scaffold_310
14147	qb307082014_I_scaffold_323
14148	qb307082014_I_scaffold_323
14149	qb307082014_I_scaffold_323
14150	qb307082014_I_scaffold_323
14151	qb307082014_I_scaffold_323
14152	qb307082014_I_scaffold_323
14153	qb307082014_I_scaffold_323
14154	qb307082014_I_scaffold_323
14155	qb307082014_I_scaffold_338
14156	qb307082014_I_scaffold_338
14157	qb307082014_I_scaffold_338
14158	qb307082014_I_scaffold_338
14159	qb307082014_I_scaffold_338
14160	qb307082014_I_scaffold_338
14161	qb307082014_I_scaffold_338
14162	qb307082014_I_scaffold_338
14163	qb307082014_I_scaffold_338
14164	qb307082014_I_scaffold_351
14165	qb307082014_I_scaffold_351
14166	qb307082014_I_scaffold_351
14167	qb307082014_I_scaffold_351
14168	qb307082014_I_scaffold_351
14169	qb307082014_I_scaffold_351
14170	qb307082014_I_scaffold_366
14171	qb307082014_I_scaffold_366
14172	qb307082014_I_scaffold_366
14173	qb307082014_I_scaffold_366
14174	qb307082014_I_scaffold_366
14175	qb307082014_I_scaffold_378
14176	qb307082014_I_scaffold_378
14177	qb307082014_I_scaffold_378
14178	qb307082014_I_scaffold_378
14179	qb307082014_I_scaffold_378
14180	qb307082014_I_scaffold_378
14181	qb307082014_I_scaffold_392
14182	qb307082014_I_scaffold_392
14183	qb307082014_I_scaffold_392
14184	qb307082014_I_scaffold_392
14185	qb307082014_I_scaffold_392
14186	qb307082014_I_scaffold_392
14187	qb307082014_I_scaffold_392
14188	qb307082014_I_scaffold_405
14189	qb307082014_I_scaffold_405
14190	qb307082014_I_scaffold_405
14191	qb307082014_I_scaffold_405
14192	qb307082014_I_scaffold_405
14193	qb307082014_I_scaffold_405
14194	qb307082014_I_scaffold_421
14195	qb307082014_I_scaffold_421
14196	qb307082014_I_scaffold_421
14197	qb307082014_I_scaffold_421
14198	qb307082014_I_scaffold_421
14199	qb307082014_I_scaffold_421
14200	qb307082014_I_scaffold_435
14201	qb307082014_I_scaffold_435
14202	qb307082014_I_scaffold_435
14203	qb307082014_I_scaffold_435
14204	qb307082014_I_scaffold_435
14205	qb307082014_I_scaffold_435
14206	qb307082014_I_scaffold_435
14207	qb307082014_I_scaffold_450
14208	qb307082014_I_scaffold_450
14209	qb307082014_I_scaffold_450
14210	qb307082014_I_scaffold_450
14211	qb307082014_I_scaffold_450
14212	qb307082014_I_scaffold_450
14213	qb307082014_I_scaffold_450
14214	qb307082014_I_scaffold_450
14215	qb307082014_I_scaffold_464
14216	qb307082014_I_scaffold_464
14217	qb307082014_I_scaffold_464
14218	qb307082014_I_scaffold_464
14219	qb307082014_I_scaffold_464
14220	qb307082014_I_scaffold_480
14221	qb307082014_I_scaffold_480
14222	qb307082014_I_scaffold_480
14223	qb307082014_I_scaffold_480
14224	qb307082014_I_scaffold_480
14225	qb307082014_I_scaffold_480
14226	qb307082014_I_scaffold_480
14227	qb307082014_I_scaffold_480
14228	qb307082014_I_scaffold_480
14229	qb307082014_I_scaffold_480
14230	qb307082014_I_scaffold_480
14231	qb307082014_I_scaffold_480
14232	qb307082014_I_scaffold_480
14233	qb307082014_I_scaffold_492
14234	qb307082014_I_scaffold_492
14235	qb307082014_I_scaffold_492
14236	qb307082014_I_scaffold_492
14237	qb307082014_I_scaffold_492
14238	qb307082014_I_scaffold_492
14239	qb307082014_I_scaffold_492
14240	qb307082014_I_scaffold_510
14241	qb307082014_I_scaffold_510
14242	qb307082014_I_scaffold_510
14243	qb307082014_I_scaffold_524
14244	qb307082014_I_scaffold_524
14245	qb307082014_I_scaffold_524
