db_name	gene_callers_id	gene_name	accession	percent_identity	bitscore	t_domain	t_phylum	t_class	t_order	t_family	t_genus	t_species
INFANTGUT	14713	Ribosomal_S9	RS_GCF_000026325.1	100.0	227.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
INFANTGUT	14713	Ribosomal_S9	CONSENSUS	100.0	227.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	None	None
INFANTGUT	7469	Ribosomal_S9	RS_GCF_000156075.1	100.0	233.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
INFANTGUT	7469	Ribosomal_S9	RS_GCF_000012825.1	100.0	233.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus
INFANTGUT	7469	Ribosomal_S9	RS_GCF_000614185.1	98.3	229.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sartorii
INFANTGUT	7469	Ribosomal_S9	GB_GCA_002471195.1	93.4	222.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp002471195
INFANTGUT	7469	Ribosomal_S9	RS_GCF_003437535.1	95.9	221.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
INFANTGUT	7469	Ribosomal_S9	RS_GCF_000187895.1	95.9	221.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
INFANTGUT	7469	Ribosomal_S9	GB_GCA_900552075.1	95.0	220.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900552075
INFANTGUT	7469	Ribosomal_S9	GB_GCA_900066455.1	95.0	220.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900066455
INFANTGUT	7469	Ribosomal_S9	RS_GCF_900128455.1	95.0	220.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola mediterraneensis
INFANTGUT	7469	Ribosomal_S9	RS_GCF_000157915.1	94.2	219.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprophilus
INFANTGUT	7469	Ribosomal_S9	RS_GCF_000428125.1	93.4	219.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides graminisolvens
INFANTGUT	7469	Ribosomal_S9	GB_GCA_900551445.1	94.2	219.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900551445
INFANTGUT	7469	Ribosomal_S9	GB_GCA_900546645.1	93.4	219.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900546645
INFANTGUT	7469	Ribosomal_S9	RS_GCF_000382445.1	93.4	219.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola massiliensis
INFANTGUT	7469	Ribosomal_S9	GB_GCA_002471185.1	91.7	218.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp002471185
INFANTGUT	7469	Ribosomal_S9	RS_GCF_000613805.1	93.4	218.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola paurosaccharolyticus
INFANTGUT	7469	Ribosomal_S9	GB_GCA_900553185.1	93.4	218.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900553185
INFANTGUT	7469	Ribosomal_S9	GB_GCA_002493165.1	92.6	217.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp002493165
INFANTGUT	7469	Ribosomal_S9	GB_GCA_900540105.1	92.6	217.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900540105
INFANTGUT	7469	Ribosomal_S9	GB_GCA_002307035.1	92.6	217.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp002307035
INFANTGUT	7469	Ribosomal_S9	CONSENSUS	100.0	233.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	None
INFANTGUT	2791	Ribosomal_S9	RS_GCF_000392875.1	100.0	233.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	2791	Ribosomal_S9	RS_GCF_002140975.1	99.2	232.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002140975
INFANTGUT	2791	Ribosomal_S9	RS_GCF_000415185.1	98.3	229.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	2791	Ribosomal_S9	RS_GCF_001730365.1	96.7	228.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus quebecensis
INFANTGUT	2791	Ribosomal_S9	RS_GCF_001730315.1	96.7	228.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus ureilyticus
INFANTGUT	2791	Ribosomal_S9	RS_GCF_000633635.1	96.7	228.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus crotali
INFANTGUT	2791	Ribosomal_S9	RS_GCF_001730295.1	96.7	228.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus plantarum
INFANTGUT	2791	Ribosomal_S9	RS_GCF_000407165.1	96.7	228.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus haemoperoxidus
INFANTGUT	2791	Ribosomal_S9	GB_GCA_001465115.1	96.7	228.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus silesiacus
INFANTGUT	2791	Ribosomal_S9	RS_GCF_000407445.1	96.7	228.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus moraviensis
INFANTGUT	2791	Ribosomal_S9	RS_GCF_001730285.1	96.7	228.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus ureasiticus
INFANTGUT	2791	Ribosomal_S9	RS_GCF_002850555.1	97.5	228.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002850555
INFANTGUT	2791	Ribosomal_S9	RS_GCF_001544375.1	97.5	228.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus canis
INFANTGUT	2791	Ribosomal_S9	RS_GCF_005158285.1	96.7	227.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus pernyi
INFANTGUT	2791	Ribosomal_S9	RS_GCF_000407505.1	96.7	227.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus phoeniculicola
INFANTGUT	2791	Ribosomal_S9	RS_GCF_002947535.1	96.7	227.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus mundtii
INFANTGUT	2791	Ribosomal_S9	RS_GCF_003957375.1	96.7	227.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus mundtii
INFANTGUT	2791	Ribosomal_S9	RS_GCF_000406925.1	97.5	227.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus columbae
INFANTGUT	2791	Ribosomal_S9	RS_GCF_002813755.1	96.7	227.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus mundtii
INFANTGUT	2791	Ribosomal_S9	RS_GCF_000407605.1	97.5	227.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sulfureus
INFANTGUT	2791	Ribosomal_S9	CONSENSUS	100.0	233.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	9640	Ribosomal_S9	RS_GCF_001299635.1	100.0	231.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	9640	Ribosomal_S9	RS_GCF_900243075.1	100.0	231.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	9640	Ribosomal_S9	RS_GCF_000449425.2	100.0	231.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	9640	Ribosomal_S9	RS_GCF_000438845.1	100.0	231.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	9640	Ribosomal_S9	RS_GCF_900129815.1	94.2	222.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Asaccharospora	Asaccharospora irregularis
INFANTGUT	9640	Ribosomal_S9	RS_GCF_002251085.2	94.2	219.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia maritimum
INFANTGUT	9640	Ribosomal_S9	RS_GCF_000686145.1	94.2	219.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia sp000686145
INFANTGUT	9640	Ribosomal_S9	RS_GCF_000687955.1	94.2	218.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides mangenotii
INFANTGUT	9640	Ribosomal_S9	RS_GCF_000498755.1	93.4	216.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides mangenotii
INFANTGUT	9640	Ribosomal_S9	GB_GCA_002390935.1	93.4	216.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides sp002390935
INFANTGUT	9640	Ribosomal_S9	GB_GCA_900604495.1	93.4	216.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	GCA-900066495	GCA-900066495 sp900066495
INFANTGUT	9640	Ribosomal_S9	GB_GCA_900550335.1	94.2	215.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridium	Clostridium sp900550335
INFANTGUT	9640	Ribosomal_S9	RS_GCF_900106845.1	93.4	215.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia timonensis
INFANTGUT	9640	Ribosomal_S9	GB_GCA_900015215.1	93.4	215.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis
INFANTGUT	9640	Ribosomal_S9	GB_GCA_900539645.1	93.4	214.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridium	Clostridium sp900539645
INFANTGUT	9640	Ribosomal_S9	RS_GCF_000156055.1	93.4	214.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridium	Clostridium hiranonis
INFANTGUT	9640	Ribosomal_S9	GB_GCA_900066925.1	91.7	213.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	GCA-900066935	GCA-900066935 sp900066925
INFANTGUT	9640	Ribosomal_S9	GB_GCA_000953675.1	90.9	213.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
INFANTGUT	9640	Ribosomal_S9	RS_GCF_006861675.1	92.6	213.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridium	Clostridium sp006861675
INFANTGUT	9640	Ribosomal_S9	RS_GCF_000499525.1	92.6	213.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia dakarensis
INFANTGUT	9640	Ribosomal_S9	CONSENSUS	100.0	231.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_002918555.1	98.0	269.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter amalonaticus
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_000759835.1	98.0	269.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sedlakii
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_000759815.1	98.0	269.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter rodentium
INFANTGUT	1975	Ribosomal_L9_C	GB_GCA_002377245.1	98.0	268.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Phytobacter	Phytobacter sp002377245
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_003818115.1	98.0	266.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter youngae
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_001598855.1	97.3	266.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pluralibacter	Pluralibacter gergoviae
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_900460855.1	96.6	266.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter amalonaticus
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_000981805.1	96.6	266.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter amalonaticus
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_002386385.1	97.3	265.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter gillenii
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_001037495.1	97.3	265.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter murliniae
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_900079995.1	97.3	265.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter europaeus
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_002042885.1	97.3	265.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter portucalensis
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_000155975.1	97.3	265.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter portucalensis
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_004353845.1	97.3	265.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_002075345.1	97.3	265.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_900635425.1	97.3	265.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_005281345.1	97.3	265.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sp005281345
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_000759755.1	97.3	265.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter werkmanii
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_004684345.1	97.3	265.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sp004684345
INFANTGUT	1975	Ribosomal_L9_C	RS_GCF_000321045.1	97.3	265.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Phytobacter	Phytobacter massiliensis
INFANTGUT	1975	Ribosomal_L9_C	CONSENSUS	98.0	269.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	None	None
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_000012825.1	99.3	265.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_000156075.1	98.6	264.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_000614185.1	98.6	263.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sartorii
INFANTGUT	6420	Ribosomal_L9_C	GB_GCA_002493165.1	98.0	262.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp002493165
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_000382445.1	97.3	259.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola massiliensis
INFANTGUT	6420	Ribosomal_L9_C	GB_GCA_900552645.1	90.5	249.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900552645
INFANTGUT	6420	Ribosomal_L9_C	GB_GCA_900546645.1	91.2	248.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900546645
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_002849695.1	91.9	247.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_000025985.1	91.2	246.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_000381365.1	91.2	246.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salyersiae
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_003463205.1	91.9	244.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp003463205
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_001314995.1	91.9	244.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_000156195.1	91.9	244.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii
INFANTGUT	6420	Ribosomal_L9_C	GB_GCA_000210075.1	91.9	244.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
INFANTGUT	6420	Ribosomal_L9_C	GB_GCA_007097645.1	91.9	244.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp007097645
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_001688725.2	91.2	244.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caecimuris
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_000613465.1	90.5	244.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides nordii
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_000613385.1	90.5	243.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides acidifaciens
INFANTGUT	6420	Ribosomal_L9_C	RS_GCF_900155865.1	90.5	243.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides bouchesdurhonensis
INFANTGUT	6420	Ribosomal_L9_C	GB_GCA_000432735.1	90.5	242.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp000432735
INFANTGUT	6420	Ribosomal_L9_C	CONSENSUS	99.3	265.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus
INFANTGUT	2997	Ribosomal_L9_C	RS_GCF_000392875.1	97.4	262.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	2997	Ribosomal_L9_C	CONSENSUS	97.4	262.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	14060	Ribosomal_L9_C	RS_GCF_000438845.1	98.0	256.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	14060	Ribosomal_L9_C	RS_GCF_000449425.2	95.3	253.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	14060	Ribosomal_L9_C	RS_GCF_001299635.1	95.3	251.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	14060	Ribosomal_L9_C	RS_GCF_900243075.1	95.3	251.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	14060	Ribosomal_L9_C	CONSENSUS	98.0	256.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	7152	Ribosomal_S7	GB_GCA_900446925.1	100.0	297.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter koseri
INFANTGUT	7152	Ribosomal_S7	RS_GCF_002269255.1	100.0	297.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella quasivariicola
INFANTGUT	7152	Ribosomal_S7	RS_GCF_000759835.1	100.0	297.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sedlakii
INFANTGUT	7152	Ribosomal_S7	RS_GCF_000751755.1	100.0	297.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella quasipneumoniae
INFANTGUT	7152	Ribosomal_S7	RS_GCF_000759815.1	100.0	297.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter rodentium
INFANTGUT	7152	Ribosomal_S7	RS_GCF_000742135.1	100.0	297.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae
INFANTGUT	7152	Ribosomal_S7	RS_GCF_000215745.1	99.4	296.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella aerogenes
INFANTGUT	7152	Ribosomal_S7	RS_GCF_000735455.1	99.4	296.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Yokenella	Yokenella regensburgei
INFANTGUT	7152	Ribosomal_S7	GB_GCA_002345315.1	99.4	295.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Atlantibacter	Atlantibacter sp002345315
INFANTGUT	7152	Ribosomal_S7	RS_GCF_002918555.1	99.4	295.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter amalonaticus
INFANTGUT	7152	Ribosomal_S7	RS_GCF_002249995.1	99.4	295.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter farmeri
INFANTGUT	7152	Ribosomal_S7	RS_GCF_000981805.1	99.4	295.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter amalonaticus
INFANTGUT	7152	Ribosomal_S7	RS_GCF_000164865.1	98.7	294.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter lignolyticus
INFANTGUT	7152	Ribosomal_S7	RS_GCF_001188485.1	98.7	294.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Trabulsiella	Trabulsiella odontotermitis
INFANTGUT	7152	Ribosomal_S7	RS_GCF_900116535.1	98.7	294.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia	Kosakonia arachidis
INFANTGUT	7152	Ribosomal_S7	RS_GCF_001297775.1	98.7	294.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Trabulsiella	Trabulsiella odontotermitis
INFANTGUT	7152	Ribosomal_S7	RS_GCF_003315335.1	98.7	294.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudocitrobacter	Pseudocitrobacter faecalis
INFANTGUT	7152	Ribosomal_S7	RS_GCF_000734965.1	98.7	294.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Trabulsiella	Trabulsiella guamensis
INFANTGUT	7152	Ribosomal_S7	RS_GCF_900635495.1	98.7	294.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Atlantibacter	Atlantibacter hermannii
INFANTGUT	7152	Ribosomal_S7	RS_GCF_000252995.1	98.7	294.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella bongori
INFANTGUT	7152	Ribosomal_S7	CONSENSUS	100.0	297.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	None	None
INFANTGUT	786	Ribosomal_S7	RS_GCF_000156075.1	97.4	294.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
